ID,N_VICTIMAS,FECHA,SEMESTRE,ANIO,MM,DD,HORA,HH,PARTE_DIA,LUGAR_DEL_HECHO,TIPO_DE_CALLE,CALLE,CRUCE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,SEXO,EDAD
2016-0001,1,2016-01-01,1,2016,1,1,04:00:00,4,1,AV PIEDRA BUENA Y AV FERNANDEZ DE LA CRUZ,AVENIDA,PIEDRA BUENA AV.,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,MOTO_AUTO,MOTO,AUTO,MASCULINO,19.0
2016-0002,1,2016-01-02,1,2016,1,2,01:15:00,1,1,AV GRAL PAZ  Y AV DE LOS CORRALES,GRAL PAZ,"PAZ, GRAL. AV.",DE LOS CORRALES AV.,9,AUTO_PASAJEROS,AUTO,PASAJEROS,MASCULINO,70.0
2016-0003,1,2016-01-03,1,2016,1,3,07:00:00,7,2,AV ENTRE RIOS 2034,AVENIDA,ENTRE RIOS AV.,,1,MOTO_AUTO,MOTO,AUTO,MASCULINO,30.0
2016-0004,1,2016-01-10,1,2016,1,10,00:00:00,0,0,AV LARRAZABAL Y GRAL VILLEGAS CONRADO,AVENIDA,LARRAZABAL AV.,"VILLEGAS, CONRADO, GRAL.",8,MOTO_SD,MOTO,,MASCULINO,18.0
2016-0005,1,2016-01-21,1,2016,1,21,05:20:00,5,1,AV SAN JUAN Y PRESIDENTE LUIS SAENZ PEÑA,AVENIDA,SAN JUAN AV.,"SAENZ PE?A, LUIS, PRES.",1,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,29.0
2016-0008,1,2016-01-24,1,2016,1,24,18:30:00,18,4,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,27 DE FEBRERO AV.,ESCALADA AV.,8,MOTO_OBJETO FIJO,MOTO,OBJETO FIJO,MASCULINO,30.0
2016-0009,1,2016-01-24,1,2016,1,24,19:10:00,19,4,NOGOYA Y JOAQUIN V. GONZALES,CALLE,NOGOYA,"GONZALEZ, JOAQUIN V.",11,MOTO_AUTO,MOTO,AUTO,MASCULINO,29.0
2016-0010,1,2016-01-29,1,2016,1,29,15:20:00,15,4,AV GENERAL PAZ Y AV DE LOS CORRALES,GRAL PAZ,"PAZ, GRAL. AV.",DE LOS CORRALES AV.,9,MOTO_AUTO,MOTO,AUTO,MASCULINO,18.0
2016-0012,1,2016-02-08,1,2016,2,8,01:20:00,1,1,AV BELGRANO Y BERNARDO DE IRIGOYEN,AVENIDA,BELGRANO AV.,"IRIGOYEN, BERNARDO DE",1,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,22.0
2016-0013,1,2016-02-10,1,2016,2,10,11:30:00,11,2,AV ENTRE RIOS 1366,AVENIDA,ENTRE RIOS AV.,,1,PEATON_AUTO,PEATON,AUTO,MASCULINO,16.0
2016-0015,1,2016-02-14,1,2016,2,14,05:14:00,5,1,AV SCALABRINI ORTIZ Y VERA,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",VERA,15,PEATON_AUTO,PEATON,AUTO,FEMENINO,16.0
2016-0016,1,2016-02-14,1,2016,2,14,22:00:00,22,5,AV REGIMIENTO DE PATRICIOS Y QUINQUELA MARTIN BENITO,AVENIDA,REGIMIENTO DE PATRICIOS AV.,"QUINQUELA MARTIN, BENITO",4,MOTO_AUTO,MOTO,AUTO,FEMENINO,19.0
2016-0017,1,2016-02-15,1,2016,2,15,16:54:00,16,4,MARIANO ACOSTA Y ANA MARIA JANER,AVENIDA,"ACOSTA, MARIANO","JANER, ANA MARIA",8,PEATON_MOTO,PEATON,MOTO,MASCULINO,59.0
2016-0019,1,2016-02-17,1,2016,2,17,09:30:00,9,2,LISANDRO DE LA TORRE Y SEVERO GARCIA GRANDE DE ZEQUEIRA,CALLE,"DE LA TORRE, LISANDRO","GARCIA GRANDE DE ZEQUEIRA, SEVERO",9,PEATON_PASAJEROS,PEATON,PASAJEROS,FEMENINO,65.0
2016-0020,1,2016-02-17,1,2016,2,17,16:00:00,16,4,SUIPACHA 156,CALLE,SUIPACHA,,1,PEATON_AUTO,PEATON,AUTO,MASCULINO,59.0
2016-0021,1,2016-02-17,1,2016,2,17,23:35:00,23,5,AV DIRECTORIO Y CURAPALIGUE,AVENIDA,DIRECTORIO AV.,CURAPALIGUE,7,AUTO_AUTO,AUTO,AUTO,MASCULINO,34.0
2016-0022,1,2016-02-21,1,2016,2,21,06:00:00,6,1,AV 9 DE JULIO Y ADOLFO ALSINA,AVENIDA,9 DE JULIO AV.,"ALSINA, ADOLFO",1,MOTO_AUTO,MOTO,AUTO,MASCULINO,41.0
2016-0025,1,2016-02-28,1,2016,2,28,04:50:00,4,1,AV GRAL PAZ Y AV 27 DE FEBRERO,GRAL PAZ,"PAZ, GRAL. AV.",27 DE FEBRERO AV.,8,AUTO_AUTO,AUTO,AUTO,MASCULINO,34.0
2016-0026,1,2016-02-28,1,2016,2,28,07:30:00,7,2,HOLMBERG Y VEDIA,CALLE,HOLMBERG,VEDIA,12,AUTO_OBJETO FIJO,AUTO,OBJETO FIJO,MASCULINO,30.0
2016-0027,1,2016-02-28,1,2016,2,28,09:35:00,9,2,CURAPALIGUE Y AVELINO DIAZ,AVENIDA,CURAPALIGUE AV.,"DIAZ, AVELINO",7,AUTO_AUTO,AUTO,AUTO,MASCULINO,34.0
2016-0028,1,2016-03-02,1,2016,3,2,10:00:00,10,2,VIAMONTE Y AV 9 DE JULIO,AVENIDA,VIAMONTE,9 DE JULIO AV.,1,PEATON_CARGAS,PEATON,CARGAS,MASCULINO,50.0
2016-0029,1,2016-03-04,1,2016,3,4,17:30:00,17,4,AV CABILDO Y DEHEZA,AVENIDA,CABILDO AV.,DEHEZA,12,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,38.0
2016-0031,1,2016-03-08,1,2016,3,8,12:30:00,12,4,AV GRAL PAZ Y AV CNEL ROCA,GRAL PAZ,"PAZ, GRAL. AV.","ROCA, CNEL. AV.",8,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,21.0
2016-0034,1,2016-03-12,1,2016,3,12,12:30:00,12,4,AV AMANCIO ALCORTA Y BONAVENA,AVENIDA,"ALCORTA, AMANCIO AV.","BONAVENA, OSCAR NATALIO",4,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,52.0
2016-0035,1,2016-03-13,1,2016,3,13,06:00:00,6,1,AV CORRIENTES Y AV CALLAO,AVENIDA,CORRIENTES AV.,CALLAO AV.,3,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,34.0
2016-0036,1,2016-03-14,1,2016,3,14,00:15:00,0,0,HERRERA Y ARISTOBULO DEL VALLE,CALLE,HERRERA,"VALLE, ARISTOBULO DEL",4,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,36.0
2016-0037,1,2016-03-19,1,2016,3,19,11:00:00,11,2,AV. EVA PERON Y QUIRNO,AVENIDA,LAFUENTE AV.,QUIRNO,7,MOTO_MOTO,MOTO,MOTO,MASCULINO,20.0
2016-0038,1,2016-03-21,1,2016,3,21,08:06:00,8,2,AV GRAL PAZ COLECTORA Y ZUVIRIA,GRAL PAZ,"PAZ, GRAL. AV.",ZUVIRIA,8,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,29.0
2016-0039,1,2016-03-23,1,2016,3,23,01:50:00,1,1,BARTOLOME MITRE Y AV PUEYRREDON,AVENIDA,"MITRE, BARTOLOME",PUEYRREDON AV.,3,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,20.0
2016-0043,1,2016-03-30,1,2016,3,30,18:15:00,18,4,DELLEPIANE LUIS TTE GRAL COLECTORA Y MURGUIONDO,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",MURGUIONDO,8,PEATON_CARGAS,PEATON,CARGAS,FEMENINO,56.0
2016-0044,1,2016-03-31,1,2016,3,31,19:40:00,19,4,AV JOSE MARIA MORENO Y BALBASTRO,AVENIDA,"MORENO, JOSE MARIA AV.",BALBASTRO,7,MULTIPLE,MOTO,MULTIPLE,MASCULINO,24.0
2016-0045,1,2016-04-11,1,2016,4,11,10:25:00,10,2,AV GRAL PAZ Y AV DEL LIBERTADOR,GRAL PAZ,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,13,MOTO_SD,MOTO,,MASCULINO,
2016-0047,1,2016-04-15,1,2016,4,15,05:30:00,5,1,LIMA 1483,CALLE,LIMA,,1,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,41.0
2016-0048,1,2016-04-15,1,2016,4,15,17:40:00,17,4,AV. CORRIENTES Y AV. DORREGO,AVENIDA,CORRIENTES AV.,DORREGO AV.,15,PEATON_PASAJEROS,PEATON,PASAJEROS,FEMENINO,
2016-0049,1,2016-04-17,1,2016,4,17,00:00:00,0,0,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 0,700",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,4,PEATON-PASAJEROS,PEATON,,MASCULINO,
2016-0050,1,2016-04-19,1,2016,4,19,09:50:00,9,2,TIMOTEO GORDILLO Y AV FERNANDEZ DE LA CRUZ,AVENIDA,"GORDILLO, TIMOTEO","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,78.0
2016-0051,1,2016-04-20,1,2016,4,20,04:00:00,4,1,AV AMANCIO ALCORTA Y BONAVENA,AVENIDA,"ALCORTA, AMANCIO AV.","BONAVENA, OSCAR NATALIO",4,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,36.0
2016-0052,1,2016-04-20,1,2016,4,20,20:00:00,20,5,AUTOPISTA LUGONES PK 10000,AUTOPISTA,"LUGONES, LEOPOLDO AV.",,13,MOTO_SD,MOTO,,MASCULINO,
2016-0053,1,2016-04-22,1,2016,4,22,09:30:00,9,2,AV TRIUNVIRATO Y AV OLAZABAL,AVENIDA,TRIUNVIRATO AV.,OLAZABAL AV.,12,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,38.0
2016-0054,1,2016-04-23,1,2016,4,23,21:00:00,21,5,AU LUIS DELLEPIANE Y AV GRAL PAZ,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"PAZ, GRAL. AV.",8,MOTO_MOTO,MOTO,MOTO,MASCULINO,30.0
2016-0055,1,2016-04-25,1,2016,4,25,20:30:00,20,5,RAMON CASTILLA Y AV FIGUEROA ALCORTA,AVENIDA,"CASTILLA, RAMON, MARISCAL","FIGUEROA ALCORTA, PRES. AV.",14,PEATON_CARGAS,PEATON,CARGAS,MASCULINO,79.0
2016-0056,1,2016-04-26,1,2016,4,26,04:45:00,4,1,AV LUIS MARIA CAMPOS 30,AVENIDA,"CAMPOS, LUIS M. AV.",,14,MOTO_OBJETO FIJO,MOTO,OBJETO FIJO,MASCULINO,26.0
2016-0058,1,2016-05-04,1,2016,5,4,14:00:00,14,4,LIMA 1471,CALLE,LIMA,,1,PEATON_MOTO,PEATON,MOTO,FEMENINO,57.0
2016-0059,1,2016-05-08,1,2016,5,8,16:30:00,16,4,PASAJE CIUDADELA Y LIMA OESTE,CALLE,CIUDADELA,LIMA,1,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,37.0
2016-0064,1,2016-05-14,1,2016,5,14,18:11:00,18,4,AV JUAN B JUSTO Y AV CARRASCO,AVENIDA,"JUSTO, JUAN B. AV.",CARRASCO AV.,10,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,20.0
2016-0065,1,2016-05-20,1,2016,5,20,14:40:00,14,4,AV GAONA Y ESPINOSA,AVENIDA,GAONA AV.,ESPINOSA,6,PEATON_AUTO,PEATON,AUTO,MASCULINO,20.0
2016-0067,1,2016-05-21,1,2016,5,21,17:00:00,17,4,AV LISANDRO DE LA TORRE Y SARAZA,AVENIDA,"DE LA TORRE, LISANDRO",SARAZA,8,MOTO_PASAJEROS,MOTO,PASAJEROS,FEMENINO,30.0
2016-0068,1,2016-05-22,1,2016,5,22,22:00:00,22,5,AV FIGUEROA ALCORTA Y AV PUEYRREDON,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",PUEYRREDON AV.,2,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,58.0
2016-0069,1,2016-05-23,1,2016,5,23,03:30:00,3,1,AV ENTRE RIOS Y PASAJE FILIBERTO,AVENIDA,ENTRE RIOS AV.,FILIBERTO,3,AUTO_CARGAS,AUTO,CARGAS,MASCULINO,30.0
2016-0073,1,2016-06-11,1,2016,6,11,15:00:00,15,4,MAGARIÑOS CERVANTES 3900,CALLE,"MAGARI?OS CERVANTES, A.",,10,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,23.0
2016-0074,1,2016-06-12,1,2016,6,12,06:40:00,6,2,AV GRAL PAZ Y RODOLFO SCAPINO,GRAL PAZ,"PAZ, GRAL. AV.","SCAPINO, RODOLFO",8,AUTO_SD,AUTO,AUTO,MASCULINO,60.0
2016-0075,1,2016-06-12,1,2016,6,12,23:13:00,23,5,AUTOPISTA DELLEPIANE LUIS TTE GRAL Y MIRALLA,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,MIRALLA,8,PEATON_AUTO,PEATON,AUTO,MASCULINO,42.0
2016-0076,1,2016-06-13,1,2016,6,13,16:20:00,16,4,AV SAN MARTIN Y CAMARONES,AVENIDA,SAN MARTIN AV.,CAMARONES,15,PEATON_PASAJEROS,PEATON,PASAJEROS,FEMENINO,53.0
2016-0077,1,2016-06-13,1,2016,6,13,21:52:00,21,5,TTEG JUAN D PERON Y AVDA LEANDRO N ALEM,AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL","ALEM, LEANDRO N. AV.",1,PEATON_PASAJEROS,PEATON,PASAJEROS,FEMENINO,
2016-0078,1,2016-06-13,1,2016,6,13,23:01:00,23,5,AV BELGRANO Y AV JUJUY,AVENIDA,BELGRANO AV.,JUJUY AV.,3,MOTO_MOTO,MOTO,MOTO,MASCULINO,30.0
2016-0079,1,2016-06-16,1,2016,6,16,17:13:00,17,4,AV DEL LIBERTADOR Y AV GUILLERMO UDAONDO,AVENIDA,DEL LIBERTADOR AV.,"UDAONDO, GUILLERMO AV.",13,AUTO_AUTO,AUTO,AUTO,FEMENINO,51.0
2016-0080,1,2016-06-18,1,2016,6,18,06:42:00,6,2,AV GRAL PAZ Y AV RIVADAVIA,GRAL PAZ,"PAZ, GRAL. AV.",RIVADAVIA AV.,9,AUTO_SD,AUTO,,MASCULINO,60.0
2016-0081,1,2016-06-22,1,2016,6,22,07:42:00,7,2,AV CRISOLOGO LARRALDE Y MACHAIN,AVENIDA,"LARRALDE, CRISOLOGO AV.",MACHAIN,12,MOTO_AUTO,MOTO,AUTO,MASCULINO,40.0
2016-0082,1,2016-06-27,1,2016,6,27,18:24:00,18,4,AV LA PLATA 2384,AVENIDA,LA PLATA AV.,,4,PEATON_AUTO,PEATON,AUTO,MASCULINO,87.0
2016-0083,1,2016-06-28,1,2016,6,28,20:46:00,20,5,AV JUAN B ALBERDI Y PUAN,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",PUAN,6,PEATON_MOTO,PEATON,MOTO,FEMENINO,76.0
2016-0084,1,2016-06-29,1,2016,6,29,22:00:00,22,5,CARLOS PELLEGRINI Y TUCUMAN,CALLE,"PELLEGRINI, CARLOS",TUCUMAN,1,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,57.0
2016-0085,1,2016-06-29,1,2016,6,29,22:00:00,22,5,AVDA ITE FRANCISCO RABANAL & AVDA EREZCANO,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",EREZCANO,4,MOTO_MOVIL,MOTO,OTRO,MASCULINO,
2016-0086,1,2016-06-30,1,2016,6,30,16:10:00,16,4,AV OLIVERA Y RAMON FALCON,AVENIDA,OLIVERA AV.,"FALCON, RAMON L.,CNEL.",10,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,75.0
2016-0087,1,2016-07-02,2,2016,7,3,00:10:00,0,0,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI Y AV CASEROS,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,1,MOTO_OBJETO FIJO,MOTO,OBJETO FIJO,MASCULINO,23.0
2016-0088,1,2016-07-11,2,2016,7,11,15:30:00,15,4,CERETTI Y NUÑEZ,CALLE,CERETTI,NU?EZ,12,PEATON_AUTO,PEATON,AUTO,FEMENINO,70.0
2016-0089,1,2016-07-14,2,2016,7,14,06:40:00,6,2,AV LUGONES Y LA PAMPA,AUTOPISTA,"LUGONES, LEOPOLDO AV.",LA PAMPA,13,PEATON_AUTO,PEATON,AUTO,MASCULINO,35.0
2016-0090,1,2016-07-14,2,2016,7,14,22:00:00,22,5,JERONIMO SALGUERO Y AV RIVADAVIA,AVENIDA,"SALGUERO, JERONIMO",RIVADAVIA AV.,5,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,60.0
2016-0092,1,2016-07-15,2,2016,7,15,11:00:00,11,2,AV GRAL PAZ Y AV LIBERTADOR,GRAL PAZ,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,13,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,24.0
2016-0093,1,2016-07-17,2,2016,7,17,03:30:00,3,1,AV JUAN B ALBERDI Y EMILIO MITRE,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","MITRE, EMILIO",6,AUTO_AUTO,AUTO,AUTO,MASCULINO,35.0
2016-0095,1,2016-07-23,2,2016,7,23,06:12:00,6,1,MERCEDES Y AV GRAL MOSCONI,AVENIDA,MERCEDES,MOSCONI GENERAL AV.,11,MOTO_AUTO,MOTO,AUTO,MASCULINO,29.0
2016-0096,1,2016-07-25,2,2016,7,25,07:00:00,7,2,"AUTOPISTA DELLEPIANE LUIS TTE. GRAL. KM. 2,3",AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,,8,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,
2016-0097,1,2016-07-26,2,2016,7,26,18:45:00,18,4,SOLIS Y MEXICO,CALLE,SOLIS,MEXICO,1,PEATON_AUTO,PEATON,AUTO,MASCULINO,80.0
2016-0098,1,2016-07-27,2,2016,7,27,16:08:00,16,4,AV SAN JUAN Y ALBERTI,AVENIDA,SAN JUAN AV.,ALBERTI,3,MOTO_CARGAS,MOTO,CARGAS,FEMENINO,43.0
2016-0099,1,2016-07-29,2,2016,7,29,16:00:00,16,4,AV GRAL MOSCONI Y AV GRAL PAZ,GRAL PAZ,MOSCONI GENERAL AV.,"PAZ, GRAL. AV.",11,CARGAS_CARGAS,CARGAS,CARGAS,MASCULINO,45.0
2016-0100,1,2016-08-03,2,2016,8,3,23:27:00,23,5,AV GRAL PAZ  Y DONADO,GRAL PAZ,"PAZ, GRAL. AV.",DONADO,12,MOTO_OBJETO FIJO,MOTO,OBJETO FIJO,MASCULINO,57.0
2016-0101,1,2016-08-07,2,2016,8,7,19:42:00,19,4,AV GRAL PAZ Y JORGE CHAVEZ,GRAL PAZ,"PAZ, GRAL. AV.","CHAVEZ, JORGE",9,MOTO-AUTO,MOTO,,MASCULINO,67.0
2016-0102,1,2016-08-10,2,2016,8,10,23:37:00,23,5,AV EVA PERON Y JOSE LEON SUAREZ,AVENIDA,"PERON, EVA AV.","SUAREZ, JOSE LEON",9,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,29.0
2016-0104,1,2016-08-14,2,2016,8,14,21:15:00,21,5,ZINNY Y AV SANTIAGO DE COMPOSTELA,AVENIDA,ZINNY,SANTIAGO DE COMPOSTELA AV.,9,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,21.0
2016-0105,1,2016-08-17,2,2016,8,17,00:05:00,0,0,AV FEDERICO LACROZE Y FRAGA,AVENIDA,"LACROZE, FEDERICO AV.",FRAGA,15,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,19.0
2016-0106,1,2016-08-19,2,2016,8,19,21:02:00,21,5,CARLOS PELLEGRINI Y AV DEL LIBERTADOR,AVENIDA,"PELLEGRINI, CARLOS",DEL LIBERTADOR AV.,1,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,38.0
2016-0107,1,2016-08-20,2,2016,8,20,08:22:00,8,2,AUTOPISTA 9 DE JULIO SUR ALT AV MENDOZA,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,4,MOTO_AUTO,MOTO,AUTO,MASCULINO,21.0
2016-0109,1,2016-08-24,2,2016,8,24,05:45:00,5,1,AUTOPISTA PERITO MORENO Y BARRAGAN,AUTOPISTA,AUTOPISTA PERITO MORENO,BARRAGAN,9,AUTO_OBJETO FIJO,AUTO,OBJETO FIJO,FEMENINO,53.0
2016-0110,1,2016-08-24,2,2016,8,24,20:21:00,20,5,AV ALBERDI Y CARHUE,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",CARHUE,9,PEATON_SD,PEATON,,MASCULINO,57.0
2016-0111,1,2016-08-25,2,2016,8,25,09:30:00,9,2,AUTOPISTA LEOPOLDO LUGONES Y LA PAMPA,AUTOPISTA,LUGONES,LA PAMPA,15,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,27.0
2016-0112,1,2016-08-27,2,2016,8,27,04:40:00,4,1,AUTOPISTA 25 DE MAYO AUTOPISTA 1 SUR ARTURO FRONDIZI,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,MOTO_OBJETO FIJO,MOTO,OBJETO FIJO,MASCULINO,24.0
2016-0113,1,2016-08-27,2,2016,8,27,16:45:00,16,4,AV JUAN BAUTISTA ALBERDI Y GUARDIA NACIONAL,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",GUARDIA NACIONAL,9,PEATON_PASAJEROS,PEATON,PASAJEROS,FEMENINO,60.0
2016-0114,1,2016-08-31,2,2016,8,31,11:20:00,11,2,SALGUERO 1410,CALLE,"SALGUERO, JERONIMO",,14,BICICLETA_CARGAS,BICICLETA,CARGAS,FEMENINO,55.0
2016-0115,1,2016-09-02,2,2016,9,2,11:50:00,11,2,ARIAS Y TRONADOR,CALLE,ARIAS,TRONADOR,12,SD_CARGAS,,CARGAS,MASCULINO,
2016-0116,1,2016-09-02,2,2016,9,2,20:20:00,20,5,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,27 DE FEBRERO AV.,ESCALADA AV.,8,MOTO_AUTO,MOTO,AUTO,MASCULINO,30.0
2016-0117,1,2016-09-03,2,2016,9,3,15:30:00,15,4,AV DEL LIBERTADOR Y TAGLE,AVENIDA,DEL LIBERTADOR AV.,TAGLE,14,AUTO_AUTO,AUTO,AUTO,MASCULINO,43.0
2016-0118,1,2016-09-04,2,2016,9,4,03:30:00,3,1,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI KM 2.9,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,1,AUTO_AUTO,AUTO,AUTO,MASCULINO,27.0
2016-0119,1,2016-09-04,2,2016,9,4,06:40:00,6,2,CRISOLOGO LARRALDE Y AVDA TRIUNVIRATO,AVENIDA,"LARRALDE, CRISOLOGO AV.",TRIUNVIRATO AV.,12,PASAJEROS_SD,PASAJEROS,,FEMENINO,
2016-0122,1,2016-09-13,2,2016,9,13,07:10:00,7,2,AV EVA PERON 4233,AVENIDA,"PERON, EVA AV.",,9,BICICLETA_PASAJEROS,BICICLETA,PASAJEROS,MASCULINO,49.0
2016-0123,1,2016-09-14,2,2016,9,14,09:00:00,9,2,AV ASAMBLEA Y AV CNEL ESTEBAN BONORINO,AVENIDA,ASAMBLEA AV.,"BONORINO, ESTEBAN, CNEL. AV.",7,MOTO_AUTO,MOTO,AUTO,FEMENINO,58.0
2016-0124,1,2016-09-16,2,2016,9,16,15:24:00,15,4,AVDA RIVADAVIA Y RIVERA INDARTE,AVENIDA,RIVADAVIA AV.,RIVERA INDARTE AV.,7,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,67.0
2016-0125,1,2016-09-17,2,2016,9,17,12:14:00,12,4,AUTOPISTA PERITO MORENO Y AV JUAN B ALBERDI,AUTOPISTA,AUTOPISTA PERITO MORENO,"ALBERDI, JUAN BAUTISTA AV.",10,MOTO_MOTO,MOTO,MOTO,MASCULINO,30.0
2016-0127,1,2016-09-24,2,2016,9,24,10:25:00,10,2,AV MARIANO ACOSTA Y AV CNEL ROCA,AVENIDA,"ACOSTA, MARIANO","ROCA, CNEL. AV.",8,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,50.0
2016-0128,1,2016-10-02,2,2016,10,2,11:30:00,11,2,CASTRO Y AV PAVON,AVENIDA,CASTRO,PAVON AV.,5,PEATON_PASAJEROS,PEATON,PASAJEROS,FEMENINO,81.0
2016-0130,1,2016-10-04,2,2016,10,4,12:30:00,12,4,AUTOPISTA 9 DE JULIO SUR Y AV BRASIL,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,1,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,29.0
2016-0131,1,2016-10-09,2,2016,10,9,19:13:00,19,4,MIRAVE 3500,CALLE,MIRAVE,,4,PEATON_AUTO,PEATON,AUTO,MASCULINO,35.0
2016-0132,1,2016-10-10,2,2016,10,10,02:30:00,2,1,AV SAN JUAN Y 24 DE NOVIEMBRE,AVENIDA,SAN JUAN AV.,24 DE NOVIEMBRE,3,AUTO_PASAJEROS,AUTO,PASAJEROS,MASCULINO,30.0
2016-0133,1,2016-10-14,2,2016,10,14,00:05:00,0,0,AV LAS HERAS Y SANCHEZ DE BUSTAMANTE,AVENIDA,LAS HERAS GENERAL AV.,SANCHEZ DE BUSTAMANTE,14,MOTO_AUTO,MOTO,AUTO,MASCULINO,41.0
2016-0134,1,2016-10-23,2,2016,10,23,05:00:00,5,1,AV PIEDRA BUENA Y 2 DE ABRIL 1982,AVENIDA,PIEDRA BUENA AV.,2 DE ABRIL DE 1982,8,MOTO_OBJETO FIJO,MOTO,OBJETO FIJO,MASCULINO,25.0
2016-0135,1,2016-10-24,2,2016,10,24,05:00:00,5,1,AV FIGUEROA ALCORTA  Y PINEDO,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","PINEDO, INT.",14,PEATON_SD,PEATON,,MASCULINO,29.0
2016-0136,1,2016-10-25,2,2016,10,25,00:00:00,0,0,AU BUENOS AIRES - LA PLATA KM. 4,AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,,4,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,
2016-0137,1,2016-10-25,2,2016,10,25,00:39:00,0,0,AV SAN MARTIN Y LADINES,AVENIDA,SAN MARTIN AV.,LADINES,11,MOTO_MOTO,MOTO,MOTO,MASCULINO,30.0
2016-0138,1,2016-10-27,2,2016,10,27,20:30:00,20,5,AV CABILDO Y BLANCO ENCALADA,AVENIDA,CABILDO AV.,BLANCO ENCALADA,13,BICICLETA_CARGAS,BICICLETA,CARGAS,FEMENINO,33.0
2016-0139,1,2016-10-28,2,2016,10,28,23:00:00,23,5,AV PRESIDENTE FIGUEROA ALCORTA Y AV DORREGO,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",DORREGO AV.,14,MOTO_MOTO,MOTO,MOTO,FEMENINO,35.0
2016-0140,1,2016-10-31,2,2016,10,31,02:58:00,2,1,AV JURAMENTO Y VUELTA DE OBLIGADO,AVENIDA,JURAMENTO AV.,VUELTA DE OBLIGADO,13,PASAJEROS_PASAJEROS,PASAJEROS,PASAJEROS,MASCULINO,20.0
